decade,explicit,songLength_ms_,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,timeSignature,mode,valence,popularity
7,0,228986,0.572,0.593,0.56,0.00369,5,0.0719,-11.749,0.0653,140.511,4,1,0.577,56
7,0,281213,0.271,0.52,0.451,0.000285,11,0.196,-6.418,0.0269,130.189,4,1,0.333,60
7,0,234773,0.747,0.416,0.369,1.43e-05,9,0.123,-11.675,0.031,66.302,4,0,0.17,70
7,0,486186,0.0818,0.869,0.503,0.00837,2,0.187,-12.804,0.0479,112.664,4,1,0.914,57
7,0,183666,0.93,0.624,0.257,7.56e-05,5,0.138,-13.341,0.0444,85.617,4,1,0.681,60
7,0,110826,0.551,0.74,0.231,0.747,9,0.249,-18.91,0.0415,103.994,4,0,0.546,61
7,0,591693,4.18e-05,0.272,0.876,0.0191,4,0.146,-7.135,0.0397,102.718,4,0,0.585,58
7,0,213200,0.141,0.246,0.375,4.97e-06,10,0.109,-14.409,0.0272,90.53,4,1,0.511,66
7,0,279720,0.34,0.801,0.641,4.5e-05,8,0.0693,-9.349,0.173,96.96,4,1,0.741,65
7,0,422517,0.734,0.33,0.342,0.671,11,0.129,-14.09,0.0404,142.95,4,1,0.0795,60
7,0,288440,0.849,0.453,0.359,3.02e-05,7,0.137,-8.567,0.0247,76.015,4,1,0.178,63
7,0,269173,0.183,0.47,0.471,0.00927,7,0.164,-10.484,0.0437,136.828,4,1,0.574,63
7,0,225000,0.744,0.4,0.267,0.00734,10,0.103,-12.488,0.0323,144.799,3,1,0.0872,70
7,0,267946,0.541,0.837,0.38,0.00789,7,0.198,-13.341,0.064,104.995,4,0,0.892,71
7,0,180813,0.0637,0.429,0.669,0,0,0.0955,-6.446,0.0783,82.725,4,0,0.611,56
7,0,180666,0.255,0.476,0.455,0,10,0.101,-7.845,0.0298,94.504,3,1,0.189,56
7,0,167520,0.0471,0.545,0.816,1.18e-05,0,0.163,-7.37,0.0343,146.211,4,1,0.962,57
7,0,231733,0.389,0.653,0.494,1.46e-06,5,0.0677,-14.79,0.102,137.463,4,1,0.905,60
7,0,253226,0.389,0.597,0.342,3.04e-05,8,0.114,-8.167,0.0299,109.609,3,1,0.11,56
7,0,279933,0.0195,0.623,0.824,0.13,6,0.0491,-8.971,0.0479,111.356,4,0,0.574,61
7,0,259826,0.461,0.703,0.58,2.74e-05,9,0.518,-8.611,0.0282,119.855,4,0,0.896,59
7,0,295106,0.00387,0.857,0.7,0.0164,2,0.411,-14.506,0.0358,120.529,4,0,0.973,64
7,0,187600,0.198,0.495,0.697,0.000914,7,0.75,-12.325,0.218,145.827,4,0,0.832,56
7,0,188133,0.0846,0.704,0.867,0,2,0.206,-5.808,0.0315,131.467,4,1,0.809,73
7,0,200866,0.178,0.408,0.59,0,7,0.303,-7.853,0.0307,92.453,4,1,0.568,55
7,0,213266,0.602,0.646,0.574,4.19e-05,7,0.135,-9.352,0.0285,135.175,4,1,0.933,56
7,0,303640,0.169,0.629,0.615,7.23e-05,11,0.132,-10.972,0.0433,118.805,4,0,0.673,60
7,0,345506,0.593,0.586,0.552,0.00101,1,0.31,-11.153,0.0488,82,4,1,0.732,59
7,0,324440,0.385,0.586,0.48,0,9,0.0947,-9.138,0.0243,79.873,4,1,0.488,62
7,0,344906,0.257,0.723,0.647,0.000285,7,0.0562,-10.483,0.0567,125.016,4,1,0.96,57
7,0,194133,0.979,0.305,0.0548,0.00231,5,0.119,-17.999,0.0449,72.75,4,1,0.105,60
7,0,209586,0.097,0.556,0.931,0.00182,8,0.231,-6.125,0.0429,128.001,4,1,0.7,57
7,0,153106,0.55,0.714,0.724,0.101,4,0.826,-8.488,0.042,111.173,4,1,0.802,54
7,0,224013,0.552,0.53,0.264,0.694,5,0.133,-18.16,0.038,90.048,4,0,0.489,64
7,0,286106,0.0606,0.718,0.543,0.0988,4,0.0646,-11.238,0.0372,115.522,4,1,0.37,57
7,0,248360,0.13,0.653,0.652,1.58e-05,7,0.202,-9.304,0.0427,115.388,4,0,0.846,69
7,0,225106,0.0386,0.494,0.572,0.000566,2,0.602,-5.862,0.0332,124.042,4,1,0.716,58
7,0,200146,0.725,0.71,0.387,0.00617,9,0.113,-12.82,0.0484,80.557,4,1,0.806,56
7,0,288786,0.00766,0.348,0.576,0.0462,0,0.276,-8.388,0.0289,179.014,4,1,0.428,54
7,0,158400,0.182,0.448,0.316,0,3,0.109,-13.422,0.0557,151.258,3,1,0.784,65
7,0,198221,0.416,0.316,0.49,0.367,9,0.0537,-14.578,0.0391,152.1,3,1,0.267,60
7,0,253800,0.0143,0.632,0.893,5.24e-06,7,0.0741,-6.04,0.0455,149.97,4,1,0.773,63
7,0,211973,0.0422,0.323,0.978,0.00019,5,0.201,-3.841,0.118,134.222,4,1,0.168,55
7,0,209866,0.528,0.646,0.531,0.0133,7,0.0836,-10.785,0.0671,172.02,4,1,0.655,60
7,0,251426,0.00719,0.78,0.491,1.8e-05,7,0.0677,-13.934,0.0351,124.238,4,1,0.843,56
7,0,164440,0.535,0.753,0.469,0,2,0.29,-11.64,0.0339,120.918,4,1,0.838,56
7,0,179533,0.228,0.618,0.597,0,5,0.149,-14.412,0.0373,95.663,4,1,0.764,56
7,0,223200,0.665,0.75,0.709,1.68e-05,7,0.0473,-6.152,0.0372,97.049,4,1,0.939,65
7,0,313925,0.0276,0.383,0.97,0,9,0.0942,-5.638,0.0435,101.603,4,1,0.62,67
7,0,183546,0.654,0.486,0.451,0,0,0.0639,-8.381,0.026,141.888,4,1,0.576,58
7,0,121080,0.593,0.731,0.312,1.69e-06,4,0.111,-14.939,0.0878,82.366,4,0,0.578,64
7,0,210866,0.35,0.707,0.407,0.000253,11,0.0564,-7.045,0.0373,127.252,4,1,0.532,64
7,0,333800,0.0014,0.292,0.838,0.479,9,0.0953,-4.459,0.078,159.176,4,1,0.423,67
7,0,160925,0.865,0.547,0.38,0.152,5,0.107,-9.521,0.0282,83.579,4,1,0.395,62
7,0,160000,0.093,0.773,0.543,5.63e-06,0,0.175,-9.97,0.0292,115.997,4,1,0.802,66
7,0,289586,0.0123,0.541,0.571,1.55e-06,7,0.0933,-8.308,0.16,77.335,4,1,0.73,68
7,0,203293,0.0513,0.512,0.979,0.00102,4,0.358,-4.267,0.156,137.794,4,0,0.535,63
7,0,289240,0.681,0.495,0.361,5.06e-05,2,0.12,-10.841,0.0341,139.156,4,1,0.425,55
7,0,439866,0.236,0.679,0.802,2.33e-06,0,0.132,-7.739,0.0406,97.375,4,1,0.894,59
7,0,198706,0.0266,0.409,0.868,0.0357,3,0.276,-6.236,0.0368,147.211,4,0,0.704,62
7,0,172493,0.201,0.614,0.56,0,9,0.214,-8.168,0.0699,142.332,4,1,0.826,60
7,0,1025280,0.076,0.321,0.479,0.00475,2,0.151,-11.395,0.05,109.289,4,0,0.14,60
7,0,233773,0.121,0.458,0.539,0.00944,4,0.17,-12.402,0.0571,118.928,4,0,0.56,59
7,0,206533,0.8,0.267,0.252,4.43e-05,7,0.089,-11.687,0.0351,37.114,4,1,0.13,61
7,0,626880,0.694,0.549,0.498,3.87e-05,7,0.109,-9.203,0.0371,95.345,4,0,0.575,66
7,0,284800,0.829,0.407,0.358,0.424,9,0.0827,-12.908,0.0343,92.292,4,0,0.267,65
7,0,177426,0.741,0.556,0.345,0.0061,7,0.103,-11.176,0.0264,139.53,4,1,0.245,60
7,0,213173,0.00824,0.651,0.83,0.0429,2,0.0837,-8.785,0.0316,131.282,4,1,0.917,57
7,0,212471,0.404,0.571,0.721,0.00961,9,0.299,-5.645,0.0307,95.027,4,1,0.733,59
7,0,205813,0.565,0.795,0.623,1.09e-05,7,0.062,-5.375,0.0461,93.03,4,1,0.96,63
7,0,126586,0.108,0.589,0.848,0.127,5,0.125,-10.998,0.0383,147.564,4,1,0.913,56
7,0,186293,0.0597,0.783,0.633,5.11e-05,7,0.0782,-11.076,0.0512,110.182,4,1,0.936,55
7,0,189853,0.539,0.724,0.592,0.000682,10,0.072,-5.468,0.0629,111.826,4,1,0.815,54
7,0,452773,0.426,0.565,0.644,0,6,0.264,-8.116,0.0696,97.716,4,1,0.633,63
7,0,238200,0.835,0.62,0.179,0.03,0,0.0928,-19.981,0.0314,130.864,4,1,0.675,55
7,0,250120,0.362,0.562,0.538,0.00315,1,0.0411,-9.937,0.0275,107.096,4,1,0.962,56
7,0,167000,0.147,0.724,0.735,0.00131,7,0.0899,-8.262,0.0286,109.281,4,1,0.839,56
7,0,318929,0.413,0.52,0.49,0,2,0.121,-12.828,0.0286,117.755,4,1,0.76,56
7,0,202573,0.256,0.596,0.58,0,3,0.1,-9.72,0.0446,107.182,4,1,0.884,64
7,0,65053,0.859,0.544,0.47,0,2,0.346,-14.901,0.236,185.302,4,1,0.671,57
7,0,303333,0.0889,0.665,0.532,0.0109,2,0.296,-10.793,0.0277,117.955,4,1,0.81,67
7,0,174693,0.0499,0.694,0.294,7.76e-06,2,0.0887,-17.535,0.0477,82.793,4,1,0.698,55
7,0,286653,0.861,0.544,0.371,0.000463,4,0.069,-10.991,0.0388,132.972,4,1,0.145,54
7,0,210131,0.0586,0.694,0.656,1.81e-06,0,0.0505,-10.598,0.026,131.679,4,1,0.803,58
7,0,325493,0.407,0.542,0.499,0.0005,5,0.0771,-10.423,0.0671,178.281,4,0,0.655,58
7,0,220266,0.431,0.497,0.296,0,9,0.106,-10.756,0.0302,62.204,4,1,0.171,65
7,0,328786,0.605,0.56,0.855,0,0,0.0532,-5.232,0.0529,97.097,4,0,0.96,66
7,0,198373,0.253,0.47,0.397,1.35e-05,0,0.109,-9.337,0.0345,128.69,4,1,0.487,60
7,0,238600,0.514,0.474,0.418,0.000343,0,0.0535,-9.654,0.0299,83.308,3,1,0.504,65
7,0,229800,0.786,0.774,0.247,0.0186,2,0.116,-21.657,0.0779,143.955,4,1,0.803,55
7,0,210546,0.301,0.367,0.609,0.0243,9,0.196,-11.221,0.0457,149.386,4,0,0.443,61
7,0,412040,0.366,0.617,0.335,0,9,0.115,-15.914,0.0301,113.226,4,0,0.655,56
7,0,197333,0.573,0.719,0.44,0.000291,2,0.0681,-15.11,0.0393,125.378,4,1,0.82,55
7,0,247640,0.122,0.431,0.543,0.000123,10,0.0598,-9.96,0.0394,77.507,4,1,0.44,68
7,0,321133,0.44,0.598,0.735,0.000215,2,0.681,-10.882,0.0973,111.129,3,1,0.615,65
7,0,219906,0.634,0.679,0.575,0,1,0.165,-8.037,0.0715,102.588,4,1,0.79,63
7,0,217573,0.224,0.628,0.779,0.776,0,0.151,-11.841,0.0831,180.837,4,1,0.936,61
7,0,429120,0.578,0.519,0.358,0,10,0.161,-10.434,0.0582,129.629,3,0,0.369,55
7,0,180133,0.336,0.624,0.388,0,4,0.0918,-8.465,0.0242,85.925,4,1,0.445,56
7,0,203716,0.0212,0.588,0.407,0.427,1,0.12,-14.169,0.0362,87.565,4,1,0.362,60
7,0,337109,0.673,0.245,0.328,0,6,0.138,-11.553,0.0377,86.926,4,1,0.102,58
7,0,198146,0.228,0.573,0.545,0.000169,6,0.0466,-12.636,0.0436,94.404,4,1,0.95,65
7,0,220520,0.356,0.332,0.429,3.18e-05,7,0.0619,-8.376,0.0287,128.073,4,1,0.239,65
7,0,224533,0.179,0.682,0.711,9.53e-05,9,0.126,-7.637,0.0325,129.546,4,0,0.766,56
7,0,226866,0.468,0.513,0.569,0.00134,9,0.111,-8.278,0.029,122.676,4,1,0.441,61
7,0,283000,0.00401,0.494,0.735,3.14e-06,5,0.544,-8.347,0.0345,132.526,4,1,0.742,60
7,0,284909,0.496,0.701,0.316,0,7,0.121,-14.723,0.0843,136.73,4,1,0.889,55
7,0,241226,0.053,0.659,0.505,0,0,0.0544,-12.773,0.0302,128.295,4,1,0.879,55
7,0,158893,0.208,0.895,0.571,0,1,0.0781,-8.636,0.0501,128.171,4,1,0.933,65
7,0,138733,0.335,0.705,0.359,0,10,0.0968,-15.388,0.0649,125.31,4,1,0.837,56
7,0,264453,0.0517,0.578,0.734,0.233,4,0.165,-6.09,0.0304,104.851,4,1,0.373,56
7,0,206973,0.549,0.735,0.276,0.000201,0,0.1,-18.071,0.044,142.979,3,1,0.966,57
7,0,225560,0.136,0.547,0.655,0.00737,2,0.116,-11.707,0.0414,125.545,4,1,0.649,56
7,0,216693,0.218,0.874,0.364,0.0263,2,0.101,-12.326,0.0983,86.004,4,1,0.675,59
7,0,322133,0.15,0.305,0.594,0.000303,5,0.39,-10.499,0.0447,145.77,4,1,0.426,56
7,0,366346,0.000209,0.332,0.725,0.607,11,0.0767,-5.809,0.116,182.364,4,0,0.422,64
7,0,239333,0.154,0.386,0.7,0.0881,7,0.087,-10.816,0.0412,185.777,4,1,0.769,55
7,0,247506,0.105,0.628,0.555,0,6,0.0707,-8.718,0.0287,106.104,4,1,0.607,61
7,0,204653,0.00755,0.671,0.461,0,4,0.103,-13.874,0.13,145.187,4,0,0.784,65
7,0,156840,0.75,0.814,0.418,0.0116,11,0.099,-15.372,0.0382,91.658,4,1,0.842,64
7,0,237826,0.114,0.461,0.551,0,0,0.11,-13.095,0.0345,129.716,4,1,0.689,57
7,0,201066,0.795,0.484,0.59,0.00306,9,0.155,-6.663,0.0283,140.588,4,1,0.324,58
7,0,179013,0.00221,0.518,0.907,1.15e-05,5,0.0838,-3.732,0.0343,140.982,4,1,0.961,71
7,0,279200,0.233,0.487,0.716,0.00445,9,0.113,-17.689,0.0463,120.795,4,0,0.819,65
7,0,173960,0.0307,0.554,0.828,0,4,0.907,-6.435,0.0739,90.95,4,1,0.888,61
7,0,184381,0.0328,0.667,0.804,0.0544,2,0.0632,-8.583,0.0398,105.797,4,1,0.759,64
7,0,227173,0.214,0.643,0.526,4.21e-06,1,0.069,-15.147,0.0349,105.922,4,0,0.881,59
7,0,375400,0.00115,0.7,0.816,0.00123,7,0.0901,-9.711,0.044,113.244,4,0,0.838,66
7,0,211093,0.885,0.264,0.32,0.00141,9,0.134,-11.716,0.0325,138.108,3,1,0.171,64
7,0,220573,0.784,0.636,0.277,0,1,0.234,-14.185,0.0306,133.363,4,1,0.685,58
7,0,300800,0.294,0.641,0.397,0.000717,7,0.0496,-12.285,0.0454,81.962,4,1,0.57,58
7,0,233560,0.933,0.518,0.376,0.86,9,0.0976,-18.248,0.0431,158.089,4,0,0.744,62
7,0,281333,0.318,0.384,0.287,0.000223,5,0.192,-14.55,0.0385,105.085,3,1,0.349,54
7,0,296106,0.0227,0.77,0.775,0.00262,9,0.297,-9.571,0.0495,116.935,4,0,0.802,68
7,0,177680,0.172,0.393,0.678,0,7,0.0727,-6.584,0.0377,137.38,4,1,0.358,55
7,0,481813,0.00755,0.777,0.736,0.0136,0,0.302,-10.082,0.037,116.375,4,1,0.835,68
7,0,235360,0.79,0.565,0.225,4.06e-05,7,0.113,-17.384,0.0342,118.937,4,1,0.415,54
7,0,218893,0.852,0.351,0.235,0,10,0.0688,-11.513,0.0323,74.72,4,1,0.218,62
7,0,259880,0.173,0.571,0.846,0.0178,4,0.1,-11.746,0.0431,106.612,4,1,0.612,57
7,0,233600,0.283,0.53,0.614,0.0281,7,0.53,-11.556,0.0408,115.329,4,1,0.638,56
7,0,266733,0.555,0.645,0.42,0,10,0.125,-10.09,0.0624,129.084,4,1,0.583,62
7,0,459893,0.159,0.868,0.644,0.00018,6,0.901,-10.987,0.194,97.933,4,1,0.785,61
7,0,175306,0.236,0.413,0.6,0,3,0.0457,-9.096,0.0412,204.692,4,1,0.725,57
7,0,266266,0.037,0.524,0.906,3.64e-05,7,0.309,-4.301,0.0963,123.1,4,1,0.605,64
7,0,233893,0.259,0.534,0.457,0.0004,4,0.203,-8.66,0.0266,140.798,4,0,0.271,58
7,0,351000,0.158,0.62,0.529,0,7,0.228,-7.976,0.0306,103.18,4,1,0.63,56
7,0,288786,0.00766,0.348,0.576,0.0462,0,0.276,-8.388,0.0289,179.014,4,1,0.428,61
7,0,232493,0.206,0.712,0.477,0.000308,11,0.111,-17.702,0.0523,90.375,4,0,0.901,54
7,0,223520,0.367,0.75,0.78,2.67e-06,4,0.153,-7.861,0.036,94.864,4,1,0.738,60
7,0,247373,0.0112,0.445,0.598,0,2,0.057,-11.264,0.0363,124.25,4,0,0.778,55
7,0,152213,0.24,0.88,0.556,0.0483,2,0.24,-10.773,0.0855,128.542,4,1,0.955,60
7,0,150706,0.743,0.613,0.289,1.57e-06,8,0.0617,-16.529,0.0305,144.188,4,1,0.553,61
7,0,189480,0.283,0.447,0.186,0,0,0.158,-17.369,0.0322,150.799,4,1,0.564,56
7,0,240693,0.00113,0.497,0.718,0.0606,0,0.544,-7.744,0.0275,127.79,4,1,0.792,56
7,0,149466,0.169,0.597,0.96,2.89e-05,11,0.105,-3.989,0.042,163.017,4,1,0.937,63
7,0,235560,0.159,0.579,0.872,0,0,0.0935,-6.126,0.159,76.214,4,1,0.761,57
7,0,341733,0.476,0.682,0.752,0.863,2,0.0768,-9.521,0.0454,81.081,4,1,0.964,61
7,0,747325,0.576,0.288,0.485,0.9,7,0.322,-13.162,0.0491,135.87,3,0,0.124,58
7,0,413346,0.0418,0.417,0.425,1.31e-05,4,0.0897,-11.689,0.062,134.917,4,1,0.498,57
7,0,195813,0.53,0.709,0.311,0,9,0.0976,-13.637,0.0386,115.147,3,1,0.361,56
7,0,206786,0.0148,0.75,0.79,0.0115,0,0.111,-5.935,0.116,157.432,4,1,0.946,53
7,0,204521,0.607,0.805,0.281,0,9,0.116,-11.877,0.0961,105.873,4,0,0.281,63
7,0,158773,0.432,0.62,0.634,0,9,0.604,-6.324,0.198,107.066,4,1,0.415,57
7,0,515960,0.117,0.411,0.845,0.0146,4,0.0763,-6.821,0.0835,132.876,4,0,0.391,53
7,0,288266,0.872,0.472,0.373,0.206,3,0.147,-12.98,0.0262,135.193,4,1,0.459,70
7,0,172733,0.139,0.664,0.547,1.79e-06,9,0.239,-11.594,0.0281,132.943,4,1,0.964,65
7,0,274160,0.112,0.65,0.556,0.000637,9,0.109,-13.587,0.0378,128.241,4,0,0.95,62
7,0,172986,0.589,0.676,0.58,0.000145,5,0.218,-14.217,0.0506,95.358,4,1,0.89,59
7,0,191266,0.0551,0.571,0.858,0.665,2,0.0943,-7.066,0.0326,92.523,3,1,0.716,56
7,0,241746,0.615,0.583,0.313,0,9,0.121,-14.36,0.0256,96.717,4,1,0.346,64
7,0,209800,0.313,0.428,0.682,1.34e-05,1,0.116,-10.862,0.0441,168.58,4,1,0.961,55
7,0,313693,0.0461,0.907,0.875,0.00349,7,0.13,-11.001,0.0635,129.797,4,1,0.865,61
7,0,214240,0.659,0.532,0.495,0,10,0.0754,-6.662,0.0343,124.936,4,1,0.308,58
7,0,133893,0.19,0.581,0.669,0,6,0.243,-3.659,0.0385,78.073,4,1,0.926,60
7,0,237826,0.548,0.335,0.262,0,4,0.0971,-13.832,0.0393,68.82,4,1,0.203,64
7,0,409080,0.0129,0.442,0.634,0.867,0,0.0953,-7.683,0.0307,98.093,4,0,0.578,64
7,0,314760,0.00559,0.823,0.743,0.0306,0,0.0707,-13.98,0.0316,120.471,4,1,0.966,67
7,0,388960,0.262,0.724,0.414,0.111,1,0.0785,-11.19,0.0588,146.939,4,1,0.719,59
7,0,231773,0.12,0.901,0.478,1.05e-05,0,0.165,-7.39,0.237,121.244,4,1,0.828,64
7,0,187266,0.647,0.684,0.416,0,2,0.0822,-15.367,0.0447,80.204,4,1,0.549,58
7,0,217706,0.0139,0.678,0.693,0,1,0.0596,-6.133,0.0249,107.415,4,1,0.623,58
7,0,252173,0.0965,0.432,0.518,0.788,7,0.136,-13.403,0.0375,142.735,4,1,0.339,59
7,0,208600,0.281,0.763,0.777,0.79,5,0.134,-6.932,0.0364,124.431,4,0,0.929,75
7,0,249666,0.792,0.409,0.574,1.28e-06,5,0.0915,-8.112,0.0415,151.979,4,0,0.55,69
7,0,175866,0.168,0.589,0.501,0,0,0.0741,-11.665,0.031,131.064,4,1,0.969,63
7,0,163613,0.394,0.584,0.624,0,0,0.148,-7.078,0.0327,111.937,4,1,0.69,59
7,0,167840,0.00177,0.607,0.567,0.000151,0,0.212,-15.728,0.0302,106.495,4,1,0.858,58
7,0,136120,0.113,0.381,0.608,0,2,0.148,-10.061,0.0268,106.299,4,1,0.742,62
7,0,366226,0.289,0.478,0.416,0,7,0.145,-11.85,0.0592,178.186,3,0,0.594,54
7,0,186866,0.52,0.531,0.381,2.88e-06,5,0.213,-13.142,0.0587,167.117,4,1,0.554,54
7,0,198946,0.0234,0.727,0.641,0.0136,2,0.109,-11.074,0.0392,102.589,4,1,0.652,57
7,0,233506,0.415,0.552,0.265,0,10,0.107,-15.482,0.0332,135.476,4,1,0.212,64
7,0,161906,0.661,0.576,0.318,7.47e-06,7,0.167,-14.366,0.0286,103.493,4,1,0.41,61
7,0,202266,0.753,0.52,0.297,0.000562,2,0.109,-17.211,0.0449,156.059,4,1,0.677,56
7,0,246440,5.05e-05,0.462,0.84,6.47e-05,2,0.0893,-6.667,0.0346,75.542,4,1,0.805,59
7,0,224933,0.0372,0.586,0.86,0.00109,1,0.1,-6.752,0.0584,132.865,4,1,0.943,60
7,0,221234,0.139,0.803,0.521,0.00899,0,0.081,-7.775,0.0276,99.46,4,1,0.969,58
7,0,294000,0.159,0.622,0.78,0.00431,5,0.134,-4.687,0.038,106.16,4,0,0.818,58
7,0,275106,0.423,0.735,0.534,0.00267,10,0.204,-12.154,0.0295,127.01,4,1,0.551,61
7,0,50466,0.659,0.54,0.489,0.0019,5,0.457,-12.276,0.117,157.03,3,1,0.67,60
7,0,336835,0.239,0.561,0.842,0.412,2,0.0768,-7.518,0.0566,111.209,4,0,0.843,58
7,0,197666,0.409,0.765,0.555,2.04e-06,10,0.073,-7.579,0.374,77.848,4,0,0.828,64
7,0,244533,0.33,0.54,0.862,1.7e-05,2,0.156,-4.599,0.0284,130.34,4,1,0.931,59
7,0,252707,0.685,0.589,0.348,3.2e-06,2,0.0849,-11.032,0.038,119.374,4,1,0.28,64
7,0,223453,0.908,0.31,0.302,0.486,3,0.159,-14.485,0.0356,123.534,4,1,0.315,64
7,0,222746,0.000287,0.731,0.837,0.15,9,0.0978,-8.673,0.0477,135.603,4,1,0.832,62
7,0,223293,0.0123,0.801,0.388,7.16e-05,1,0.0924,-12.135,0.0505,112.367,4,1,0.577,53
7,0,207733,0.0515,0.868,0.281,6.95e-05,7,0.114,-12.621,0.34,131.193,4,1,0.795,64
7,0,160400,0.0546,0.604,0.43,0,7,0.0977,-13.575,0.032,68.257,4,1,0.644,53
7,0,226760,0.293,0.536,0.737,0.000115,0,0.306,-7.36,0.0504,176.717,4,1,0.857,63
7,0,197386,0.581,0.685,0.644,0.000846,2,0.0821,-9.55,0.0417,102.644,4,1,0.704,53
7,0,266560,0.502,0.477,0.74,1.31e-06,9,0.263,-5.397,0.0446,107.384,4,1,0.56,59
7,0,214240,0.725,0.678,0.444,0,6,0.121,-10.518,0.0326,141.262,4,1,0.786,59
7,0,185160,0.771,0.41,0.321,3.34e-06,9,0.103,-11.771,0.0292,86.553,4,1,0.301,55
7,0,193986,0.797,0.557,0.276,0,6,0.0984,-9.92,0.035,76.321,4,1,0.249,61
7,0,176266,0.712,0.803,0.531,0,0,0.197,-11.967,0.0348,130.05,4,1,0.965,57
7,0,299333,0.212,0.604,0.43,0,3,0.159,-10.624,0.0356,126.632,4,1,0.574,57
7,0,184800,0.932,0.335,0.303,0.0271,9,0.0907,-10.943,0.0315,114.224,4,1,0.186,64
7,0,241506,0.113,0.734,0.45,1.13e-05,4,0.296,-13.92,0.035,127.46,4,0,0.595,63
8,0,262960,0.189,0.735,0.478,2.48e-06,2,0.355,-12.472,0.0293,107.682,4,1,0.947,94
8,0,165733,0.812,0.681,0.715,9.43e-06,7,0.0777,-10.609,0.0912,152.132,4,0,0.957,86
8,0,227653,0.322,0.774,0.511,0,11,0.0672,-8.914,0.0319,94.736,4,1,0.771,90
8,0,267600,0.362,0.357,0.668,1.37e-06,0,0.727,-8.444,0.0479,139.986,4,1,0.407,85
8,0,126360,0.613,0.666,0.841,0,2,0.113,-3.592,0.0312,128.706,4,1,0.84,86
8,0,251488,0.347,0.645,0.795,0.00389,7,0.104,-12.095,0.0527,112.067,4,1,0.535,84
8,0,250986,0.127,0.5,0.748,0,4,0.447,-9.072,0.0363,118.852,4,1,0.514,83
8,0,255493,0.011,0.31,0.7,0.00965,9,0.0828,-5.678,0.047,188.386,4,1,0.763,86
8,0,438493,0.41,0.749,0.497,0.0499,10,0.0504,-12.609,0.105,95.818,4,0,0.585,82
8,0,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0.0401,117.046,4,0,0.847,86
8,0,214653,0.112,0.933,0.528,0.329,5,0.163,-6.472,0.162,109.975,4,0,0.756,75
8,0,249293,0.0778,0.532,0.887,0.000214,0,0.294,-3.757,0.0335,122.511,4,1,0.795,85
8,0,291293,0.207,0.709,0.824,0.000307,1,0.0888,-8.824,0.0453,118.818,4,1,0.867,84
8,0,225280,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0.054,84.412,4,0,0.876,86
8,0,339320,0.121,0.869,0.648,2.17e-05,11,0.126,-8.698,0.0633,125.035,4,0,0.9,83
8,0,295893,0.257,0.671,0.373,8.01e-05,9,0.0481,-18.064,0.0323,92.718,4,1,0.732,84
8,0,261626,0.215,0.304,0.42,0,7,0.232,-8.882,0.0281,86.269,5,1,0.328,75
8,1,356066,0.0901,0.446,0.952,0.0857,6,0.112,-5.321,0.0523,125.303,4,1,0.624,75
8,0,256000,0.212,0.623,0.449,0,5,0.0613,-13.333,0.0253,84.383,4,1,0.572,79
8,1,273480,0.0195,0.453,0.987,0.283,8,0.268,-4.485,0.0889,123.544,4,1,0.316,74
8,0,210173,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,0.0574,127.361,4,1,0.755,81
8,1,405600,0.0192,0.268,0.98,0.00709,11,0.182,-5.958,0.103,100.315,4,1,0.395,74
8,0,282653,0.00125,0.359,0.981,0.00236,7,0.284,-3.622,0.303,178.98,4,0,0.271,78
8,0,253920,0.543,0.82,0.452,0.00294,1,0.0714,-9.796,0.0348,117.401,4,1,0.74,86
8,0,190626,0.234,0.751,0.501,0.112,5,0.0467,-12.151,0.0551,167.057,4,1,0.902,78
8,0,216933,0.225,0.692,0.711,0,0,0.12,-7.498,0.0317,125.135,4,0,0.875,83
8,0,194120,0.165,0.727,0.834,0,2,0.105,-5.851,0.0496,131.7,4,1,0.816,72
8,0,222706,0.0663,0.541,0.96,2.25e-06,0,0.344,-2.947,0.0505,122.803,4,0,0.812,82
8,0,216053,0.0183,0.508,0.834,0,2,0.0732,-6.205,0.0386,139.131,4,1,0.774,83
8,0,258040,0.0491,0.779,0.867,7.98e-06,3,0.197,-3.704,0.0457,138.858,4,0,0.915,82
8,0,197706,0.0755,0.701,0.944,0,4,0.601,-2.986,0.0455,128.993,4,1,0.792,79
8,0,263040,0.168,0.66,0.816,0.0181,2,0.0608,-6.61,0.0299,111.346,4,1,0.678,76
8,0,188986,0.0804,0.743,0.836,0,2,0.384,-6.465,0.116,113.375,4,1,0.82,81
8,0,183440,0.356,0.504,0.904,0.121,6,0.14,-6.863,0.179,176.808,4,1,0.772,83
8,0,254493,0.0365,0.811,0.41,6.63e-06,9,0.0799,-8.214,0.0391,103.965,4,1,0.626,75
8,0,248440,0.422,0.671,0.711,0,2,0.104,-7.813,0.0478,113.809,4,1,0.466,71
8,0,178360,0.0504,0.765,0.476,2.76e-06,7,0.165,-13.487,0.0329,114.02,4,1,0.965,75
8,0,234973,0.0204,0.519,0.441,0.000453,4,0.076,-14.178,0.0353,81.334,4,1,0.25,79
